number,subject,light,location,time,exif,original_path,expert0_path,expert1_path,expert2_path,expert3_path,expert4_path
1083,nature,sun or sky,outdoors,day,NIKON D40X 67mm F/5.6 1/200 ISO200 10.0MP,/home/iacv3_1/fivek/original/1082.png,/home/iacv3_1/fivek/expert0/1082.png,/home/iacv3_1/fivek/expert1/1082.png,/home/iacv3_1/fivek/expert2/1082.png,/home/iacv3_1/fivek/expert3/1082.png,/home/iacv3_1/fivek/expert4/1082.png
1084,nature,sun or sky,outdoors,day,Canon EOS 5D F/11.0 1/320 ISO200 12.7MP,/home/iacv3_1/fivek/original/1083.png,/home/iacv3_1/fivek/expert0/1083.png,/home/iacv3_1/fivek/expert1/1083.png,/home/iacv3_1/fivek/expert2/1083.png,/home/iacv3_1/fivek/expert3/1083.png,/home/iacv3_1/fivek/expert4/1083.png
1085,person(s),sun or sky,outdoors,day,NIKON D700 180mm F/2.8 1/80 ISO200 12.1MP,/home/iacv3_1/fivek/original/1084.png,/home/iacv3_1/fivek/expert0/1084.png,/home/iacv3_1/fivek/expert1/1084.png,/home/iacv3_1/fivek/expert2/1084.png,/home/iacv3_1/fivek/expert3/1084.png,/home/iacv3_1/fivek/expert4/1084.png
1086,animal(s),artificial,indoors,day,NIKON D70s 75mm F/1.7 1/60 ISO200 6.0MP,/home/iacv3_1/fivek/original/1085.png,/home/iacv3_1/fivek/expert0/1085.png,/home/iacv3_1/fivek/expert1/1085.png,/home/iacv3_1/fivek/expert2/1085.png,/home/iacv3_1/fivek/expert3/1085.png,/home/iacv3_1/fivek/expert4/1085.png
1087,person(s),sun or sky,outdoors,day,Canon EOS DIGITAL REBEL XSi F/2.8 1/15 ISO800 12.2MP,/home/iacv3_1/fivek/original/1086.png,/home/iacv3_1/fivek/expert0/1086.png,/home/iacv3_1/fivek/expert1/1086.png,/home/iacv3_1/fivek/expert2/1086.png,/home/iacv3_1/fivek/expert3/1086.png,/home/iacv3_1/fivek/expert4/1086.png
1088,nature,sun or sky,outdoors,day,NIKON D700 50mm F/4.0 1/60 ISO250 12.1MP,/home/iacv3_1/fivek/original/1087.png,/home/iacv3_1/fivek/expert0/1087.png,/home/iacv3_1/fivek/expert1/1087.png,/home/iacv3_1/fivek/expert2/1087.png,/home/iacv3_1/fivek/expert3/1087.png,/home/iacv3_1/fivek/expert4/1087.png
1089,person(s),artificial,indoors,unknown,NIKON D70s 75mm F/2.0 1/20 ISO1000 6.0MP,/home/iacv3_1/fivek/original/1088.png,/home/iacv3_1/fivek/expert0/1088.png,/home/iacv3_1/fivek/expert1/1088.png,/home/iacv3_1/fivek/expert2/1088.png,/home/iacv3_1/fivek/expert3/1088.png,/home/iacv3_1/fivek/expert4/1088.png
1090,nature,sun or sky,outdoors,day,Canon EOS DIGITAL REBEL XTi F/8.0 1/160 ISO100 10.1MP,/home/iacv3_1/fivek/original/1089.png,/home/iacv3_1/fivek/expert0/1089.png,/home/iacv3_1/fivek/expert1/1089.png,/home/iacv3_1/fivek/expert2/1089.png,/home/iacv3_1/fivek/expert3/1089.png,/home/iacv3_1/fivek/expert4/1089.png
1091,person(s),mixed,indoors,day,Canon EOS 5D F/4.0 1/125 ISO320 12.7MP,/home/iacv3_1/fivek/original/1090.png,/home/iacv3_1/fivek/expert0/1090.png,/home/iacv3_1/fivek/expert1/1090.png,/home/iacv3_1/fivek/expert2/1090.png,/home/iacv3_1/fivek/expert3/1090.png,/home/iacv3_1/fivek/expert4/1090.png
1092,man-made object,artificial,indoors,unknown,Canon EOS DIGITAL REBEL XSi F/7.1 1/0 ISO100 12.2MP,/home/iacv3_1/fivek/original/1091.png,/home/iacv3_1/fivek/expert0/1091.png,/home/iacv3_1/fivek/expert1/1091.png,/home/iacv3_1/fivek/expert2/1091.png,/home/iacv3_1/fivek/expert3/1091.png,/home/iacv3_1/fivek/expert4/1091.png
1093,nature,sun or sky,outdoors,day,Canon EOS DIGITAL REBEL XSi F/10.0 1/1250 ISO200 12.2MP,/home/iacv3_1/fivek/original/1092.png,/home/iacv3_1/fivek/expert0/1092.png,/home/iacv3_1/fivek/expert1/1092.png,/home/iacv3_1/fivek/expert2/1092.png,/home/iacv3_1/fivek/expert3/1092.png,/home/iacv3_1/fivek/expert4/1092.png
1094,person(s),artificial,indoors,unknown,Canon EOS-1D Mark II F/4.0 1/320 ISO1600 8.2MP,/home/iacv3_1/fivek/original/1093.png,/home/iacv3_1/fivek/expert0/1093.png,/home/iacv3_1/fivek/expert1/1093.png,/home/iacv3_1/fivek/expert2/1093.png,/home/iacv3_1/fivek/expert3/1093.png,/home/iacv3_1/fivek/expert4/1093.png
1095,man-made object,artificial,indoors,unknown,NIKON D70s 75mm F/1.4 1/125 ISO200 6.0MP,/home/iacv3_1/fivek/original/1094.png,/home/iacv3_1/fivek/expert0/1094.png,/home/iacv3_1/fivek/expert1/1094.png,/home/iacv3_1/fivek/expert2/1094.png,/home/iacv3_1/fivek/expert3/1094.png,/home/iacv3_1/fivek/expert4/1094.png
1096,nature,sun or sky,outdoors,day,Canon EOS DIGITAL REBEL XSi F/5.6 1/400 ISO100 12.2MP,/home/iacv3_1/fivek/original/1095.png,/home/iacv3_1/fivek/expert0/1095.png,/home/iacv3_1/fivek/expert1/1095.png,/home/iacv3_1/fivek/expert2/1095.png,/home/iacv3_1/fivek/expert3/1095.png,/home/iacv3_1/fivek/expert4/1095.png
1097,nature,sun or sky,outdoors,day,Canon EOS DIGITAL REBEL XSi F/3.5 1/125 ISO100 12.2MP,/home/iacv3_1/fivek/original/1096.png,/home/iacv3_1/fivek/expert0/1096.png,/home/iacv3_1/fivek/expert1/1096.png,/home/iacv3_1/fivek/expert2/1096.png,/home/iacv3_1/fivek/expert3/1096.png,/home/iacv3_1/fivek/expert4/1096.png
1098,person(s),sun or sky,outdoors,day,Canon EOS 10D F/13.0 1/1000 ISO400 6.3MP,/home/iacv3_1/fivek/original/1097.png,/home/iacv3_1/fivek/expert0/1097.png,/home/iacv3_1/fivek/expert1/1097.png,/home/iacv3_1/fivek/expert2/1097.png,/home/iacv3_1/fivek/expert3/1097.png,/home/iacv3_1/fivek/expert4/1097.png
1099,nature,sun or sky,outdoors,day,Canon EOS DIGITAL REBEL XSi F/11.0 1/200 ISO400 12.2MP,/home/iacv3_1/fivek/original/1098.png,/home/iacv3_1/fivek/expert0/1098.png,/home/iacv3_1/fivek/expert1/1098.png,/home/iacv3_1/fivek/expert2/1098.png,/home/iacv3_1/fivek/expert3/1098.png,/home/iacv3_1/fivek/expert4/1098.png
1100,nature,mixed,indoors,unknown,NIKON D700 50mm F/3.5 1/40 ISO250 12.1MP,/home/iacv3_1/fivek/original/1099.png,/home/iacv3_1/fivek/expert0/1099.png,/home/iacv3_1/fivek/expert1/1099.png,/home/iacv3_1/fivek/expert2/1099.png,/home/iacv3_1/fivek/expert3/1099.png,/home/iacv3_1/fivek/expert4/1099.png
1101,man-made object,sun or sky,outdoors,day,Canon EOS 20D F/8.0 1/250 ISO200 8.2MP,/home/iacv3_1/fivek/original/1100.png,/home/iacv3_1/fivek/expert0/1100.png,/home/iacv3_1/fivek/expert1/1100.png,/home/iacv3_1/fivek/expert2/1100.png,/home/iacv3_1/fivek/expert3/1100.png,/home/iacv3_1/fivek/expert4/1100.png
1102,person(s),sun or sky,outdoors,day,NIKON D100 25mm F/6.3 1/160 ISO200 6.0MP,/home/iacv3_1/fivek/original/1101.png,/home/iacv3_1/fivek/expert0/1101.png,/home/iacv3_1/fivek/expert1/1101.png,/home/iacv3_1/fivek/expert2/1101.png,/home/iacv3_1/fivek/expert3/1101.png,/home/iacv3_1/fivek/expert4/1101.png
1103,man-made object,artificial,indoors,unknown,Canon EOS 5D F/2.8 1/3 ISO200 12.7MP,/home/iacv3_1/fivek/original/1102.png,/home/iacv3_1/fivek/expert0/1102.png,/home/iacv3_1/fivek/expert1/1102.png,/home/iacv3_1/fivek/expert2/1102.png,/home/iacv3_1/fivek/expert3/1102.png,/home/iacv3_1/fivek/expert4/1102.png
1104,nature,sun or sky,outdoors,day,Canon PowerShot G9 F/4.0 1/500 ISO100 12.0MP,/home/iacv3_1/fivek/original/1103.png,/home/iacv3_1/fivek/expert0/1103.png,/home/iacv3_1/fivek/expert1/1103.png,/home/iacv3_1/fivek/expert2/1103.png,/home/iacv3_1/fivek/expert3/1103.png,/home/iacv3_1/fivek/expert4/1103.png
1105,man-made object,sun or sky,outdoors,day,FinePixS2Pro 25mm F/8.0 1/250 ISO100 12.1MP,/home/iacv3_1/fivek/original/1104.png,/home/iacv3_1/fivek/expert0/1104.png,/home/iacv3_1/fivek/expert1/1104.png,/home/iacv3_1/fivek/expert2/1104.png,/home/iacv3_1/fivek/expert3/1104.png,/home/iacv3_1/fivek/expert4/1104.png
1106,person(s),artificial,indoors,unknown,NIKON D700 50mm F/2.8 1/30 ISO500 12.1MP,/home/iacv3_1/fivek/original/1105.png,/home/iacv3_1/fivek/expert0/1105.png,/home/iacv3_1/fivek/expert1/1105.png,/home/iacv3_1/fivek/expert2/1105.png,/home/iacv3_1/fivek/expert3/1105.png,/home/iacv3_1/fivek/expert4/1105.png
1107,nature,sun or sky,outdoors,day,DCS460D         FILE VERSION 3 1/400 ISO80 6.2MP,/home/iacv3_1/fivek/original/1106.png,/home/iacv3_1/fivek/expert0/1106.png,/home/iacv3_1/fivek/expert1/1106.png,/home/iacv3_1/fivek/expert2/1106.png,/home/iacv3_1/fivek/expert3/1106.png,/home/iacv3_1/fivek/expert4/1106.png
1108,person(s),sun or sky,outdoors,day,Canon EOS DIGITAL REBEL F/7.1 1/200 ISO400 6.3MP,/home/iacv3_1/fivek/original/1107.png,/home/iacv3_1/fivek/expert0/1107.png,/home/iacv3_1/fivek/expert1/1107.png,/home/iacv3_1/fivek/expert2/1107.png,/home/iacv3_1/fivek/expert3/1107.png,/home/iacv3_1/fivek/expert4/1107.png
1109,nature,sun or sky,outdoors,day,NIKON D100 105mm F/10.0 1/350 ISO200 6.0MP,/home/iacv3_1/fivek/original/1108.png,/home/iacv3_1/fivek/expert0/1108.png,/home/iacv3_1/fivek/expert1/1108.png,/home/iacv3_1/fivek/expert2/1108.png,/home/iacv3_1/fivek/expert3/1108.png,/home/iacv3_1/fivek/expert4/1108.png
1110,animal(s),sun or sky,outdoors,day,NIKON D70s 195mm F/4.2 1/2000 ISO200 6.0MP,/home/iacv3_1/fivek/original/1109.png,/home/iacv3_1/fivek/expert0/1109.png,/home/iacv3_1/fivek/expert1/1109.png,/home/iacv3_1/fivek/expert2/1109.png,/home/iacv3_1/fivek/expert3/1109.png,/home/iacv3_1/fivek/expert4/1109.png
1111,nature,sun or sky,outdoors,day,Canon EOS DIGITAL REBEL XSi F/9.0 1/800 ISO200 12.2MP,/home/iacv3_1/fivek/original/1110.png,/home/iacv3_1/fivek/expert0/1110.png,/home/iacv3_1/fivek/expert1/1110.png,/home/iacv3_1/fivek/expert2/1110.png,/home/iacv3_1/fivek/expert3/1110.png,/home/iacv3_1/fivek/expert4/1110.png
1112,unknown,mixed,outdoors,unknown,NIKON D70s 67mm F/16.0 1/250 ISO640 6.0MP,/home/iacv3_1/fivek/original/1111.png,/home/iacv3_1/fivek/expert0/1111.png,/home/iacv3_1/fivek/expert1/1111.png,/home/iacv3_1/fivek/expert2/1111.png,/home/iacv3_1/fivek/expert3/1111.png,/home/iacv3_1/fivek/expert4/1111.png
1113,man-made object,sun or sky,outdoors,day,NIKON D70s 30mm F/3.8 1/2000 ISO200 6.0MP,/home/iacv3_1/fivek/original/1112.png,/home/iacv3_1/fivek/expert0/1112.png,/home/iacv3_1/fivek/expert1/1112.png,/home/iacv3_1/fivek/expert2/1112.png,/home/iacv3_1/fivek/expert3/1112.png,/home/iacv3_1/fivek/expert4/1112.png
1114,person(s),sun or sky,outdoors,day,Canon EOS DIGITAL REBEL XSi F/5.6 1/500 ISO100 12.2MP,/home/iacv3_1/fivek/original/1113.png,/home/iacv3_1/fivek/expert0/1113.png,/home/iacv3_1/fivek/expert1/1113.png,/home/iacv3_1/fivek/expert2/1113.png,/home/iacv3_1/fivek/expert3/1113.png,/home/iacv3_1/fivek/expert4/1113.png
1115,man-made object,sun or sky,outdoors,day,Canon EOS 20D F/5.6 1/125 ISO100 8.2MP,/home/iacv3_1/fivek/original/1114.png,/home/iacv3_1/fivek/expert0/1114.png,/home/iacv3_1/fivek/expert1/1114.png,/home/iacv3_1/fivek/expert2/1114.png,/home/iacv3_1/fivek/expert3/1114.png,/home/iacv3_1/fivek/expert4/1114.png
1116,man-made object,artificial,outdoors,night,Canon EOS 40D F/2.8 1/8 ISO400 10.1MP,/home/iacv3_1/fivek/original/1115.png,/home/iacv3_1/fivek/expert0/1115.png,/home/iacv3_1/fivek/expert1/1115.png,/home/iacv3_1/fivek/expert2/1115.png,/home/iacv3_1/fivek/expert3/1115.png,/home/iacv3_1/fivek/expert4/1115.png
1117,person(s),artificial,indoors,unknown,NIKON D70s 75mm F/1.4 1/60 ISO1600 6.0MP,/home/iacv3_1/fivek/original/1116.png,/home/iacv3_1/fivek/expert0/1116.png,/home/iacv3_1/fivek/expert1/1116.png,/home/iacv3_1/fivek/expert2/1116.png,/home/iacv3_1/fivek/expert3/1116.png,/home/iacv3_1/fivek/expert4/1116.png
1118,nature,sun or sky,outdoors,day,Canon EOS 5D F/16.0 1/400 ISO400 12.7MP,/home/iacv3_1/fivek/original/1117.png,/home/iacv3_1/fivek/expert0/1117.png,/home/iacv3_1/fivek/expert1/1117.png,/home/iacv3_1/fivek/expert2/1117.png,/home/iacv3_1/fivek/expert3/1117.png,/home/iacv3_1/fivek/expert4/1117.png
1119,person(s),sun or sky,outdoors,day,Canon EOS 5D F/4.5 1/320 ISO800 12.7MP,/home/iacv3_1/fivek/original/1118.png,/home/iacv3_1/fivek/expert0/1118.png,/home/iacv3_1/fivek/expert1/1118.png,/home/iacv3_1/fivek/expert2/1118.png,/home/iacv3_1/fivek/expert3/1118.png,/home/iacv3_1/fivek/expert4/1118.png
1120,nature,sun or sky,outdoors,day,Canon EOS 40D F/13.0 1/50 ISO100 10.1MP,/home/iacv3_1/fivek/original/1119.png,/home/iacv3_1/fivek/expert0/1119.png,/home/iacv3_1/fivek/expert1/1119.png,/home/iacv3_1/fivek/expert2/1119.png,/home/iacv3_1/fivek/expert3/1119.png,/home/iacv3_1/fivek/expert4/1119.png
1121,man-made object,mixed,unknown,unknown,Canon EOS DIGITAL REBEL XSi F/2.8 1/30 ISO800 12.2MP,/home/iacv3_1/fivek/original/1120.png,/home/iacv3_1/fivek/expert0/1120.png,/home/iacv3_1/fivek/expert1/1120.png,/home/iacv3_1/fivek/expert2/1120.png,/home/iacv3_1/fivek/expert3/1120.png,/home/iacv3_1/fivek/expert4/1120.png
1122,nature,sun or sky,outdoors,day,Canon EOS 5D F/16.0 1/200 ISO640 12.7MP,/home/iacv3_1/fivek/original/1121.png,/home/iacv3_1/fivek/expert0/1121.png,/home/iacv3_1/fivek/expert1/1121.png,/home/iacv3_1/fivek/expert2/1121.png,/home/iacv3_1/fivek/expert3/1121.png,/home/iacv3_1/fivek/expert4/1121.png
1123,animal(s),sun or sky,outdoors,day,Canon EOS 40D F/5.6 1/125 ISO200 10.1MP,/home/iacv3_1/fivek/original/1122.png,/home/iacv3_1/fivek/expert0/1122.png,/home/iacv3_1/fivek/expert1/1122.png,/home/iacv3_1/fivek/expert2/1122.png,/home/iacv3_1/fivek/expert3/1122.png,/home/iacv3_1/fivek/expert4/1122.png
1124,unknown,mixed,outdoors,night,Canon EOS DIGITAL REBEL XSi F/5.6 1/0 ISO100 12.2MP,/home/iacv3_1/fivek/original/1123.png,/home/iacv3_1/fivek/expert0/1123.png,/home/iacv3_1/fivek/expert1/1123.png,/home/iacv3_1/fivek/expert2/1123.png,/home/iacv3_1/fivek/expert3/1123.png,/home/iacv3_1/fivek/expert4/1123.png
1125,man-made object,sun or sky,outdoors,day,Canon EOS 5D F/11.0 1/640 ISO800 12.7MP,/home/iacv3_1/fivek/original/1124.png,/home/iacv3_1/fivek/expert0/1124.png,/home/iacv3_1/fivek/expert1/1124.png,/home/iacv3_1/fivek/expert2/1124.png,/home/iacv3_1/fivek/expert3/1124.png,/home/iacv3_1/fivek/expert4/1124.png
1126,person(s),artificial,unknown,unknown,Canon EOS DIGITAL REBEL XSi F/32.0 1/200 ISO400 12.2MP,/home/iacv3_1/fivek/original/1125.png,/home/iacv3_1/fivek/expert0/1125.png,/home/iacv3_1/fivek/expert1/1125.png,/home/iacv3_1/fivek/expert2/1125.png,/home/iacv3_1/fivek/expert3/1125.png,/home/iacv3_1/fivek/expert4/1125.png
1127,animal(s),sun or sky,outdoors,day,Canon EOS DIGITAL REBEL F/4.0 1/250 ISO100 6.3MP,/home/iacv3_1/fivek/original/1126.png,/home/iacv3_1/fivek/expert0/1126.png,/home/iacv3_1/fivek/expert1/1126.png,/home/iacv3_1/fivek/expert2/1126.png,/home/iacv3_1/fivek/expert3/1126.png,/home/iacv3_1/fivek/expert4/1126.png
1128,animal(s),sun or sky,outdoors,day,Canon EOS-1D Mark II F/5.6 1/2500 ISO800 8.2MP,/home/iacv3_1/fivek/original/1127.png,/home/iacv3_1/fivek/expert0/1127.png,/home/iacv3_1/fivek/expert1/1127.png,/home/iacv3_1/fivek/expert2/1127.png,/home/iacv3_1/fivek/expert3/1127.png,/home/iacv3_1/fivek/expert4/1127.png
1129,person(s),sun or sky,outdoors,day,NIKON D70s 75mm F/2.0 1/350 ISO200 6.0MP,/home/iacv3_1/fivek/original/1128.png,/home/iacv3_1/fivek/expert0/1128.png,/home/iacv3_1/fivek/expert1/1128.png,/home/iacv3_1/fivek/expert2/1128.png,/home/iacv3_1/fivek/expert3/1128.png,/home/iacv3_1/fivek/expert4/1128.png
1130,man-made object,sun or sky,outdoors,day,NIKON D700 50mm F/8.0 1/250 ISO250 12.1MP,/home/iacv3_1/fivek/original/1129.png,/home/iacv3_1/fivek/expert0/1129.png,/home/iacv3_1/fivek/expert1/1129.png,/home/iacv3_1/fivek/expert2/1129.png,/home/iacv3_1/fivek/expert3/1129.png,/home/iacv3_1/fivek/expert4/1129.png
1131,person(s),mixed,indoors,day,Canon EOS 5D F/7.1 1/250 ISO100 12.7MP,/home/iacv3_1/fivek/original/1130.png,/home/iacv3_1/fivek/expert0/1130.png,/home/iacv3_1/fivek/expert1/1130.png,/home/iacv3_1/fivek/expert2/1130.png,/home/iacv3_1/fivek/expert3/1130.png,/home/iacv3_1/fivek/expert4/1130.png
1132,nature,mixed,outdoors,unknown,Canon EOS 5D F/11.0 1/1 ISO100 12.7MP,/home/iacv3_1/fivek/original/1131.png,/home/iacv3_1/fivek/expert0/1131.png,/home/iacv3_1/fivek/expert1/1131.png,/home/iacv3_1/fivek/expert2/1131.png,/home/iacv3_1/fivek/expert3/1131.png,/home/iacv3_1/fivek/expert4/1131.png
1133,man-made object,sun or sky,outdoors,day,NIKON D70 30mm F/10.0 1/400 ISO200 6.0MP,/home/iacv3_1/fivek/original/1132.png,/home/iacv3_1/fivek/expert0/1132.png,/home/iacv3_1/fivek/expert1/1132.png,/home/iacv3_1/fivek/expert2/1132.png,/home/iacv3_1/fivek/expert3/1132.png,/home/iacv3_1/fivek/expert4/1132.png
1134,man-made object,sun or sky,outdoors,day,Canon EOS 40D F/9.0 1/60 ISO200 10.1MP,/home/iacv3_1/fivek/original/1133.png,/home/iacv3_1/fivek/expert0/1133.png,/home/iacv3_1/fivek/expert1/1133.png,/home/iacv3_1/fivek/expert2/1133.png,/home/iacv3_1/fivek/expert3/1133.png,/home/iacv3_1/fivek/expert4/1133.png
1135,nature,sun or sky,outdoors,dawn or dusk,Canon EOS-1D Mark II F/22.0 1/100 ISO400 8.2MP,/home/iacv3_1/fivek/original/1134.png,/home/iacv3_1/fivek/expert0/1134.png,/home/iacv3_1/fivek/expert1/1134.png,/home/iacv3_1/fivek/expert2/1134.png,/home/iacv3_1/fivek/expert3/1134.png,/home/iacv3_1/fivek/expert4/1134.png
1136,man-made object,sun or sky,outdoors,day,Canon EOS-1Ds Mark II F/2.8 1/125 ISO640 16.6MP,/home/iacv3_1/fivek/original/1135.png,/home/iacv3_1/fivek/expert0/1135.png,/home/iacv3_1/fivek/expert1/1135.png,/home/iacv3_1/fivek/expert2/1135.png,/home/iacv3_1/fivek/expert3/1135.png,/home/iacv3_1/fivek/expert4/1135.png
1137,nature,sun or sky,outdoors,day,Canon EOS 40D F/3.5 1/160 ISO200 10.1MP,/home/iacv3_1/fivek/original/1136.png,/home/iacv3_1/fivek/expert0/1136.png,/home/iacv3_1/fivek/expert1/1136.png,/home/iacv3_1/fivek/expert2/1136.png,/home/iacv3_1/fivek/expert3/1136.png,/home/iacv3_1/fivek/expert4/1136.png
1138,man-made object,sun or sky,outdoors,day,Canon EOS DIGITAL REBEL F/11.0 1/60 ISO100 6.3MP,/home/iacv3_1/fivek/original/1137.png,/home/iacv3_1/fivek/expert0/1137.png,/home/iacv3_1/fivek/expert1/1137.png,/home/iacv3_1/fivek/expert2/1137.png,/home/iacv3_1/fivek/expert3/1137.png,/home/iacv3_1/fivek/expert4/1137.png
1139,man-made object,mixed,unknown,unknown,NIKON D700 35mm F/7.1 1/200 ISO200 12.1MP,/home/iacv3_1/fivek/original/1138.png,/home/iacv3_1/fivek/expert0/1138.png,/home/iacv3_1/fivek/expert1/1138.png,/home/iacv3_1/fivek/expert2/1138.png,/home/iacv3_1/fivek/expert3/1138.png,/home/iacv3_1/fivek/expert4/1138.png
1140,man-made object,sun or sky,outdoors,day,NIKON D700 20mm F/5.6 1/125 ISO200 12.1MP,/home/iacv3_1/fivek/original/1139.png,/home/iacv3_1/fivek/expert0/1139.png,/home/iacv3_1/fivek/expert1/1139.png,/home/iacv3_1/fivek/expert2/1139.png,/home/iacv3_1/fivek/expert3/1139.png,/home/iacv3_1/fivek/expert4/1139.png
1141,man-made object,sun or sky,outdoors,day,Canon EOS 20D F/11.0 1/40 ISO200 8.2MP,/home/iacv3_1/fivek/original/1140.png,/home/iacv3_1/fivek/expert0/1140.png,/home/iacv3_1/fivek/expert1/1140.png,/home/iacv3_1/fivek/expert2/1140.png,/home/iacv3_1/fivek/expert3/1140.png,/home/iacv3_1/fivek/expert4/1140.png
1142,nature,mixed,unknown,unknown,NIKON D700 50mm F/5.6 1/30 ISO1250 12.1MP,/home/iacv3_1/fivek/original/1141.png,/home/iacv3_1/fivek/expert0/1141.png,/home/iacv3_1/fivek/expert1/1141.png,/home/iacv3_1/fivek/expert2/1141.png,/home/iacv3_1/fivek/expert3/1141.png,/home/iacv3_1/fivek/expert4/1141.png
1143,man-made object,sun or sky,outdoors,day,Canon EOS 30D F/6.3 1/640 ISO400 8.2MP,/home/iacv3_1/fivek/original/1142.png,/home/iacv3_1/fivek/expert0/1142.png,/home/iacv3_1/fivek/expert1/1142.png,/home/iacv3_1/fivek/expert2/1142.png,/home/iacv3_1/fivek/expert3/1142.png,/home/iacv3_1/fivek/expert4/1142.png
1144,person(s),sun or sky,outdoors,day,Canon EOS 20D F/5.0 1/200 ISO400 8.2MP,/home/iacv3_1/fivek/original/1143.png,/home/iacv3_1/fivek/expert0/1143.png,/home/iacv3_1/fivek/expert1/1143.png,/home/iacv3_1/fivek/expert2/1143.png,/home/iacv3_1/fivek/expert3/1143.png,/home/iacv3_1/fivek/expert4/1143.png
1145,man-made object,sun or sky,outdoors,day,Canon EOS 40D F/4.5 1/160 ISO400 10.1MP,/home/iacv3_1/fivek/original/1144.png,/home/iacv3_1/fivek/expert0/1144.png,/home/iacv3_1/fivek/expert1/1144.png,/home/iacv3_1/fivek/expert2/1144.png,/home/iacv3_1/fivek/expert3/1144.png,/home/iacv3_1/fivek/expert4/1144.png
1146,man-made object,artificial,unknown,unknown,NIKON D70s 75mm F/1.4 1/45 ISO1600 6.0MP,/home/iacv3_1/fivek/original/1145.png,/home/iacv3_1/fivek/expert0/1145.png,/home/iacv3_1/fivek/expert1/1145.png,/home/iacv3_1/fivek/expert2/1145.png,/home/iacv3_1/fivek/expert3/1145.png,/home/iacv3_1/fivek/expert4/1145.png
1147,nature,sun or sky,outdoors,day,Canon EOS DIGITAL REBEL XSi F/8.0 1/800 ISO200 12.2MP,/home/iacv3_1/fivek/original/1146.png,/home/iacv3_1/fivek/expert0/1146.png,/home/iacv3_1/fivek/expert1/1146.png,/home/iacv3_1/fivek/expert2/1146.png,/home/iacv3_1/fivek/expert3/1146.png,/home/iacv3_1/fivek/expert4/1146.png
1148,unknown,mixed,indoors,day,Canon EOS DIGITAL REBEL XSi F/2.8 1/15 ISO800 12.2MP,/home/iacv3_1/fivek/original/1147.png,/home/iacv3_1/fivek/expert0/1147.png,/home/iacv3_1/fivek/expert1/1147.png,/home/iacv3_1/fivek/expert2/1147.png,/home/iacv3_1/fivek/expert3/1147.png,/home/iacv3_1/fivek/expert4/1147.png
1149,man-made object,sun or sky,outdoors,day,Canon EOS 5D F/32.0 1/25 ISO100 12.7MP,/home/iacv3_1/fivek/original/1148.png,/home/iacv3_1/fivek/expert0/1148.png,/home/iacv3_1/fivek/expert1/1148.png,/home/iacv3_1/fivek/expert2/1148.png,/home/iacv3_1/fivek/expert3/1148.png,/home/iacv3_1/fivek/expert4/1148.png
1150,nature,sun or sky,outdoors,day,Canon EOS 40D F/13.0 1/80 ISO100 10.1MP,/home/iacv3_1/fivek/original/1149.png,/home/iacv3_1/fivek/expert0/1149.png,/home/iacv3_1/fivek/expert1/1149.png,/home/iacv3_1/fivek/expert2/1149.png,/home/iacv3_1/fivek/expert3/1149.png,/home/iacv3_1/fivek/expert4/1149.png
1151,man-made object,sun or sky,outdoors,day,D-LUX 3 F/6.3 1/500 ISO200 8.5MP,/home/iacv3_1/fivek/original/1150.png,/home/iacv3_1/fivek/expert0/1150.png,/home/iacv3_1/fivek/expert1/1150.png,/home/iacv3_1/fivek/expert2/1150.png,/home/iacv3_1/fivek/expert3/1150.png,/home/iacv3_1/fivek/expert4/1150.png
1152,nature,sun or sky,outdoors,day,Canon EOS DIGITAL REBEL XSi F/2.8 1/1000 ISO200 12.2MP,/home/iacv3_1/fivek/original/1151.png,/home/iacv3_1/fivek/expert0/1151.png,/home/iacv3_1/fivek/expert1/1151.png,/home/iacv3_1/fivek/expert2/1151.png,/home/iacv3_1/fivek/expert3/1151.png,/home/iacv3_1/fivek/expert4/1151.png
1153,person(s),artificial,indoors,unknown,NIKON D700 20mm F/3.5 1/8 ISO800 12.1MP,/home/iacv3_1/fivek/original/1152.png,/home/iacv3_1/fivek/expert0/1152.png,/home/iacv3_1/fivek/expert1/1152.png,/home/iacv3_1/fivek/expert2/1152.png,/home/iacv3_1/fivek/expert3/1152.png,/home/iacv3_1/fivek/expert4/1152.png
1154,man-made object,sun or sky,outdoors,day,NIKON D70 67mm F/11.0 1/500 ISO200 6.0MP,/home/iacv3_1/fivek/original/1153.png,/home/iacv3_1/fivek/expert0/1153.png,/home/iacv3_1/fivek/expert1/1153.png,/home/iacv3_1/fivek/expert2/1153.png,/home/iacv3_1/fivek/expert3/1153.png,/home/iacv3_1/fivek/expert4/1153.png
1155,man-made object,sun or sky,outdoors,day,NIKON D700 20mm F/3.2 1/1600 ISO400 12.1MP,/home/iacv3_1/fivek/original/1154.png,/home/iacv3_1/fivek/expert0/1154.png,/home/iacv3_1/fivek/expert1/1154.png,/home/iacv3_1/fivek/expert2/1154.png,/home/iacv3_1/fivek/expert3/1154.png,/home/iacv3_1/fivek/expert4/1154.png
